left_knee_angle,right_knee_angle,back_angle,symmetry_score,label
79.44115983614485,76.20203024736637,84.88056479890771,3.239129588778482,perfect_lunge
74.51804134894361,74.67185442184267,83.23987297775439,0.15381307289905521,perfect_lunge
71.58204643739323,76.23532632867698,79.53443143033945,4.653279891283745,perfect_lunge
71.7080025978268,70.21902281209398,80.27235778803818,1.4889797857328233,perfect_lunge
71.1060367344344,69.37567984074023,78.8576302107999,1.7303568936941645,perfect_lunge
68.82225331804283,69.58749437321008,73.96309686709931,0.7652410551672517,perfect_lunge
65.98845467414827,66.35194553467724,71.11183153936632,0.3634908605289695,perfect_lunge
67.08222488552809,63.13386973361938,69.79122500799022,3.9483551519087143,perfect_lunge
67.69838456755926,62.88883676722024,69.35746031704679,4.809547800339018,perfect_lunge
67.0058869267246,64.41836047702868,69.28120374234759,2.5875264496959147,perfect_lunge
65.14389813286085,64.75471753757886,67.4875502122236,0.38918059528199933,perfect_lunge
69.62325416941582,72.44363173827753,69.91387390473642,2.8203775688617156,perfect_lunge
70.70977482168895,72.57813416231144,71.1698336259247,1.86835934062249,perfect_lunge
71.11221656025853,71.74824681877136,70.92303805870654,0.6360302585128323,perfect_lunge
73.58587202823944,72.65615979476316,73.5968412008704,0.9297122334762804,perfect_lunge
72.33701870369235,70.5572146519312,73.54003830990307,1.7798040517611469,perfect_lunge
73.47890822646099,69.21509288730935,73.16542223942872,4.263815339151634,perfect_lunge
75.22947636487876,64.23521794358491,73.48824603118885,10.99425842129385,perfect_lunge
75.50345689895025,67.00920785920654,73.91772550034679,8.494249039743707,perfect_lunge
76.55230970483808,66.20376117270294,72.73385475194084,10.34854853213514,perfect_lunge
75.52152543431833,60.648693589920434,70.4107407507298,14.8728318443979,perfect_lunge
69.14946373022137,62.008465594606065,66.56435222941846,7.140998135615305,perfect_lunge
61.16092738774231,61.98381053498282,65.11919638436665,0.8228831472405105,perfect_lunge
79.25566115532732,93.57479847825543,81.06607436254174,14.319137322928114,perfect_lunge
77.22937290495526,93.35842494509207,79.05614432038107,16.129052040136813,perfect_lunge
86.71414288007301,117.855284400838,88.69414511601761,31.14114152076499,perfect_lunge
78.85151424040691,109.47259228500403,84.8339512446398,30.621078044597112,perfect_lunge
79.2947748522727,90.20152858159025,87.390291841019,10.906753729317558,perfect_lunge
67.51305462104345,88.99462157816195,82.4936123652246,21.481566957118503,perfect_lunge
69.27008182705673,92.27971536929667,84.39040743678163,23.00963354223994,perfect_lunge
81.04472065097714,110.24153744318629,91.87539429549389,29.196816792209148,perfect_lunge
66.67085226252532,95.32442098483091,79.10066440498198,28.653568722305593,perfect_lunge
92.49185961371106,89.66484051838988,83.92640000837831,2.8270190953211767,perfect_lunge
102.04662485327997,101.56873319928437,93.23308716233734,0.47789165399559863,perfect_lunge
103.30828799457669,101.1197009736051,106.46159878940269,2.188587020971582,perfect_lunge
105.04071010376546,135.98614788756774,98.8295398962051,30.945437783802276,perfect_lunge
123.54752281150763,142.53028091496793,108.01401515181085,18.9827581034603,perfect_lunge
116.71246978634076,141.2790800065858,103.56941102695684,24.566610220245025,perfect_lunge
109.7230585785094,142.321099487377,100.84298110127122,32.59804090886762,perfect_lunge
109.36060206235403,139.16667456792993,103.37599053437219,29.806072505575898,perfect_lunge
108.29735894914707,140.29864266590081,104.00624887786324,32.00128371675375,perfect_lunge
142.32056063534506,136.0304372707848,123.47987751124465,6.290123364560259,perfect_lunge
132.06658044921494,166.66465535970798,119.50764484796208,34.59807491049304,perfect_lunge
110.54629388146014,99.00407601936911,91.45604850085043,11.542217862091036,perfect_lunge
114.23314412479237,129.23819851976597,99.07326953944856,15.005054394973598,perfect_lunge
92.83925809111074,126.10561431934052,85.60984855534029,33.26635622822978,perfect_lunge
68.59393745806018,126.97182667992016,65.5347246995711,58.377889221859974,perfect_lunge
82.36006765415011,125.45292696936734,82.99489372017261,43.092859315217225,perfect_lunge
106.04034209551224,125.71166737250022,108.01855746251918,19.67132527698797,perfect_lunge
110.98279353602734,126.08195797215961,112.55797762103556,15.09916443613227,perfect_lunge
121.2780428517939,128.92625288785214,121.67561479426753,7.648210036058245,perfect_lunge
125.832639252181,125.6073826109327,127.28522803055442,0.22525664124829348,perfect_lunge
129.2346872267297,130.68846022692202,131.0074349097621,1.4537730001923137,perfect_lunge
119.67874652776706,117.04388181298334,136.90799967525842,2.634864714783717,perfect_lunge
122.35775117573955,114.6362758869735,137.76087535835222,7.721475288766058,perfect_lunge
130.14309400896795,117.29634683998847,144.16184585195376,12.846747168979476,perfect_lunge
125.62452506503926,116.24267317691272,151.8769523104334,9.381851888126548,perfect_lunge
136.89239789593893,121.26245768367406,154.99631351428218,15.62994021226487,perfect_lunge
144.1172158734069,133.50630662180816,147.39983585178777,10.610909251598741,perfect_lunge
148.52083630878732,140.3738454182521,143.9098332982412,8.146990890535221,perfect_lunge
140.98082781831633,140.0666809856086,142.62120703640954,0.9141468327077291,perfect_lunge
151.0810793573752,141.49430498727912,146.44610753459992,9.586774370096066,perfect_lunge
152.64363047046479,144.51528651675346,146.06549213109912,8.128343953711322,perfect_lunge
156.06215026005148,148.6534077582346,149.53195871043903,7.408742501816874,perfect_lunge
152.23700035363376,144.60040896525967,153.7037514200179,7.636591388374086,perfect_lunge
159.75721605474388,158.9848979784119,163.5746591808834,0.7723180763319704,perfect_lunge
169.85902514045975,163.0892657648419,169.97483520208482,6.769759375617838,perfect_lunge
166.21991579622298,161.7659119510603,166.1041182082993,4.454003845162674,perfect_lunge
165.86442858162607,159.20959248845634,168.89561199834867,6.654836093169735,perfect_lunge
155.14962620915736,161.09823417325111,173.21335951438655,5.948607964093753,perfect_lunge
152.06694874687827,159.53699218931288,173.7013538689227,7.470043442434616,perfect_lunge
143.39621694165845,155.26135388531134,173.45462479854606,11.865136943652885,perfect_lunge
147.87410799002745,152.81448847218354,174.91555706227706,4.940380482156087,perfect_lunge
139.38435467772405,147.29349811134722,173.58048414109567,7.909143433623171,perfect_lunge
135.06343140324756,148.73603986691234,176.60455650301955,13.672608463664773,perfect_lunge
150.22287839036355,157.76306444068,177.6794973365845,7.540186050316464,perfect_lunge
163.68633785880425,163.81692925290895,173.07417549974687,0.1305913941046981,perfect_lunge
165.93505048611576,163.87031271438536,168.97509179489683,2.0647377717303925,perfect_lunge
170.37835845050628,163.5406773768583,167.13236770452323,6.837681073647985,perfect_lunge
171.04161131101708,162.7061803552929,166.69131799306345,8.335430955724178,perfect_lunge
164.23397301742415,155.91425488595394,167.0456874941777,8.31971813147021,perfect_lunge
171.68977184908755,163.48721925985794,167.72983998151514,8.202552589229612,perfect_lunge
177.52701058798493,160.49548877455774,164.31407147859414,17.03152181342719,perfect_lunge
166.65373781215456,146.79642791739315,163.50814467059902,19.857309894761414,perfect_lunge
162.9916389823111,146.86055493486703,164.10111367660397,16.131084047444062,perfect_lunge
147.49278030360944,122.00601785185177,155.70333836608827,25.48676245175767,perfect_lunge
147.68526468816913,129.85106345230443,155.64678946474268,17.834201235864697,perfect_lunge
147.9660047350598,125.78579490260735,149.48255746798276,22.180209832452462,perfect_lunge
138.29635782031318,119.9080015182705,137.98945588166865,18.38835630204268,perfect_lunge
129.27041962919398,114.91138020315606,138.75427964315986,14.359039426037924,perfect_lunge
134.30471153861674,116.50308694480503,138.81571798403382,17.80162459381171,perfect_lunge
125.4321196454611,114.77484315357599,146.53521097550356,10.657276491885114,perfect_lunge
111.66924690549854,79.37864409798914,146.03549810343304,32.2906028075094,perfect_lunge
60.15627946200706,44.56157619689287,145.5658919412173,15.594703265114191,perfect_lunge
76.06518437547706,51.364795487804145,154.4175188017269,24.700388887672915,perfect_lunge
69.08900558731186,48.133142975063144,150.539088384121,20.955862612248715,perfect_lunge
52.13078843494483,40.83521539664309,139.51672889612365,11.29557303830174,perfect_lunge
56.44387621258373,42.56079244910566,140.09297189480432,13.88308376347807,perfect_lunge
38.12070676687892,36.73768554189458,123.14175613297726,1.3830212249843399,perfect_lunge
41.04628581087991,34.81069687209603,120.45009142338965,6.235588938783877,perfect_lunge
42.26704657180257,35.600360711390735,116.12018646645076,6.666685860411832,perfect_lunge
41.022673347301144,30.974969154339963,110.0684420161085,10.04770419296118,perfect_lunge
36.33724739042042,28.332391987409114,104.26962102195208,8.004855403011309,perfect_lunge
36.83956926558354,30.73552414456095,99.8594617467669,6.10404512102259,perfect_lunge
37.932448633991925,31.076853903180798,94.84756244000914,6.855594730811127,perfect_lunge
39.5670813438009,31.8889003383584,99.70274303968864,7.6781810054425,perfect_lunge
36.05452684094083,29.943022280876328,94.36177599173111,6.111504560064503,perfect_lunge
34.3839511505317,29.426459544439133,94.05339373224062,4.957491606092567,perfect_lunge
36.08184303525527,32.38889419435805,71.94353293981534,3.692948840897216,perfect_lunge
35.82757358316291,31.741841525381624,70.04645699703934,4.085732057781286,perfect_lunge
42.835533370392376,33.497370159527115,76.98423597091305,9.338163210865261,perfect_lunge
41.20483169220911,31.732292454301216,72.66479626343705,9.472539237907895,perfect_lunge
44.28987875435307,32.38385388211106,70.1854733834894,11.906024872242007,perfect_lunge
52.107290540416706,35.43164749127111,73.32956437895717,16.6756430491456,perfect_lunge
51.565537410742145,35.82969731914861,81.74635640504059,15.735840091593538,perfect_lunge
37.15805284365696,29.56960958408982,86.35851619402627,7.588443259567139,perfect_lunge
